state_history,actions
"[[38.0, -4.0], [37.0, -3.0], [37.0, -3.0], [37.0, -3.0]]","[1.9999999641475443, 0.0]"
"[[37.0, -3.0], [37.0, -3.0], [37.0, -3.0], [36.0, -3.0]]","[1.999999967009896, 0.0]"
"[[37.0, -3.0], [37.0, -3.0], [36.0, -3.0], [36.0, -4.0]]","[1.9999998878695875, 0.0]"
"[[37.0, -3.0], [36.0, -3.0], [36.0, -4.0], [36.0, -4.0]]","[1.999999595290039, 0.0]"
"[[36.0, -3.0], [36.0, -4.0], [36.0, -4.0], [35.0, -4.0]]","[1.9999993212161868, 0.0]"
"[[36.0, -4.0], [36.0, -4.0], [35.0, -4.0], [35.0, -4.0]]","[1.9999995469845047, 0.0]"
"[[36.0, -4.0], [35.0, -4.0], [35.0, -4.0], [35.0, -5.0]]","[1.9999998352372645, 0.0]"
"[[35.0, -4.0], [35.0, -4.0], [35.0, -5.0], [34.0, -6.0]]","[1.9999986352265668, 0.0]"
"[[35.0, -4.0], [35.0, -5.0], [34.0, -6.0], [34.0, -6.0]]","[1.9999984838929037, 0.0]"
"[[32.0, -12.0], [31.0, -13.0], [31.0, -14.0], [31.0, -14.0]]","[1.9999999999986997, 0.0]"
"[[31.0, -13.0], [31.0, -14.0], [31.0, -14.0], [30.0, -15.0]]","[1.9999999999979585, 0.0]"
"[[31.0, -14.0], [31.0, -14.0], [30.0, -15.0], [30.0, -16.0]]","[1.9999999999963092, 0.0]"
"[[31.0, -14.0], [30.0, -15.0], [30.0, -16.0], [30.0, -17.0]]","[-23.502429999999997, 1.999999999994008]"
"[[30.0, -15.0], [30.0, -16.0], [30.0, -17.0], [29.0, -18.0]]","[-91.0, -70.0]"
"[[None, None], [None, None], [40.0, -6.0], [39.0, -5.0]]","[1.999999926727901, 0.0]"
"[[None, None], [40.0, -6.0], [39.0, -5.0], [39.0, -5.0]]","[1.9999999995208844, 0.0]"
"[[40.0, -6.0], [39.0, -5.0], [39.0, -5.0], [39.0, -4.0]]","[1.9999999987525372, 0.0]"
"[[39.0, -5.0], [39.0, -5.0], [39.0, -4.0], [38.0, -4.0]]","[1.9999999981306935, 0.0]"
"[[39.0, -5.0], [39.0, -4.0], [38.0, -4.0], [38.0, -3.0]]","[1.9999999970805087, 0.0]"
"[[39.0, -4.0], [38.0, -4.0], [38.0, -3.0], [38.0, -3.0]]","[1.9999999954877703, 0.0]"
"[[38.0, -4.0], [38.0, -3.0], [38.0, -3.0], [37.0, -3.0]]","[1.9999999902180703, 0.0]"
"[[38.0, -3.0], [38.0, -3.0], [37.0, -3.0], [37.0, -3.0]]","[1.9999999860092537, 0.0]"
"[[38.0, -3.0], [37.0, -3.0], [37.0, -3.0], [37.0, -3.0]]","[1.9999999730986824, 0.0]"
"[[37.0, -3.0], [37.0, -3.0], [36.0, -3.0], [36.0, -3.0]]","[1.9999999848849868, 0.0]"
"[[37.0, -3.0], [36.0, -3.0], [36.0, -3.0], [36.0, -3.0]]","[1.999999995265904, 0.0]"
"[[36.0, -3.0], [36.0, -3.0], [36.0, -3.0], [35.0, -4.0]]","[1.9999999923308387, 0.0]"
"[[36.0, -3.0], [36.0, -3.0], [35.0, -4.0], [35.0, -4.0]]","[1.9999999851994548, 0.0]"
"[[36.0, -3.0], [35.0, -4.0], [35.0, -4.0], [35.0, -5.0]]","[1.9999999778068038, 0.0]"
"[[35.0, -4.0], [35.0, -4.0], [35.0, -5.0], [34.0, -5.0]]","[1.999999966709443, 0.0]"
"[[35.0, -4.0], [35.0, -5.0], [34.0, -5.0], [34.0, -6.0]]","[1.999999968273345, 0.0]"
"[[35.0, -5.0], [34.0, -5.0], [34.0, -6.0], [34.0, -7.0]]","[1.9999998244573898, 0.0]"
"[[34.0, -5.0], [34.0, -6.0], [34.0, -7.0], [33.0, -7.0]]","[1.9999996473745536, 0.0]"
"[[34.0, -6.0], [34.0, -7.0], [33.0, -7.0], [33.0, -8.0]]","[1.9999996556114228, 0.0]"
"[[34.0, -7.0], [33.0, -7.0], [33.0, -8.0], [33.0, -9.0]]","[1.99999978176818, 0.0]"
"[[33.0, -7.0], [33.0, -8.0], [33.0, -9.0], [32.0, -10.0]]","[1.999999940624402, 0.0]"
"[[33.0, -8.0], [33.0, -9.0], [32.0, -10.0], [32.0, -11.0]]","[1.9999998423715322, 0.0]"
"[[33.0, -9.0], [32.0, -10.0], [32.0, -11.0], [32.0, -12.0]]","[1.9999996317207844, 0.0]"
"[[32.0, -10.0], [32.0, -11.0], [32.0, -12.0], [31.0, -12.0]]","[1.9999996032879137, 0.0]"
"[[32.0, -11.0], [32.0, -12.0], [31.0, -12.0], [31.0, -13.0]]","[1.9999967345284615, 0.0]"
"[[32.0, -12.0], [31.0, -12.0], [31.0, -13.0], [31.0, -14.0]]","[1.9999946952520626, 0.0]"
"[[31.0, -12.0], [31.0, -13.0], [31.0, -14.0], [30.0, -15.0]]","[1.9999977250870336, 0.0]"
"[[31.0, -13.0], [31.0, -14.0], [30.0, -15.0], [30.0, -16.0]]","[1.999999866207809, 0.0]"
"[[30.0, -15.0], [30.0, -16.0], [30.0, -17.0], [29.0, -17.0]]","[-91.0, -70.0]"
"[[30.0, -16.0], [30.0, -17.0], [29.0, -17.0], [29.0, -17.0]]","[0.0, 0.0]"
"[[None, None], [40.0, -10.0], [39.0, -9.0], [39.0, -9.0]]","[1.9999999998011728, 0.0]"
"[[40.0, -10.0], [39.0, -9.0], [39.0, -9.0], [39.0, -8.0]]","[1.9999999984881596, 0.0]"
"[[39.0, -9.0], [39.0, -9.0], [39.0, -8.0], [38.0, -8.0]]","[1.9999999968637443, 0.0]"
"[[39.0, -9.0], [39.0, -8.0], [38.0, -8.0], [38.0, -7.0]]","[1.9999999995555235, 0.0]"
"[[36.0, -7.0], [35.0, -8.0], [35.0, -8.0], [35.0, -9.0]]","[1.999999997304979, 0.0]"
"[[35.0, -8.0], [35.0, -8.0], [35.0, -9.0], [34.0, -9.0]]","[1.999999996893807, 0.0]"
"[[35.0, -8.0], [35.0, -9.0], [34.0, -9.0], [34.0, -10.0]]","[1.9999999934394004, 0.0]"
"[[35.0, -9.0], [34.0, -9.0], [34.0, -10.0], [34.0, -11.0]]","[1.99999998367029, 0.0]"
"[[34.0, -9.0], [34.0, -10.0], [34.0, -11.0], [33.0, -12.0]]","[1.9999999683213021, 0.0]"
"[[34.0, -10.0], [34.0, -11.0], [33.0, -12.0], [33.0, -12.0]]","[1.9999998564401162, 0.0]"
"[[34.0, -11.0], [33.0, -12.0], [33.0, -12.0], [33.0, -13.0]]","[1.9999996054642586, 0.0]"
"[[33.0, -12.0], [33.0, -12.0], [33.0, -13.0], [32.0, -14.0]]","[1.9999994778243126, 0.0]"
"[[33.0, -13.0], [32.0, -14.0], [32.0, -15.0], [32.0, -16.0]]","[1.9999999916295725, 0.0]"
"[[32.0, -14.0], [32.0, -15.0], [32.0, -16.0], [31.0, -16.0]]","[1.9999997854901816, 0.0]"
"[[32.0, -15.0], [32.0, -16.0], [31.0, -16.0], [31.0, -17.0]]","[1.9999998167614066, 0.0]"
"[[32.0, -16.0], [31.0, -16.0], [31.0, -17.0], [31.0, -18.0]]","[1.999999937237467, 0.0]"
"[[31.0, -18.0], [30.0, -19.0], [30.0, -20.0], [30.0, -21.0]]","[-23.526999999999997, 1.9999999904862151]"
"[[30.0, -19.0], [30.0, -20.0], [30.0, -21.0], [29.0, -21.0]]","[-91.0, -70.0]"
"[[30.0, -20.0], [30.0, -21.0], [29.0, -21.0], [29.0, -21.0]]","[0.0, 0.0]"
"[[40.0, -8.0], [39.0, -8.0], [39.0, -7.0], [39.0, -6.0]]","[1.9999999999619602, 0.0]"
"[[39.0, -8.0], [39.0, -7.0], [39.0, -6.0], [38.0, -6.0]]","[1.9999999997665818, 0.0]"
"[[39.0, -7.0], [39.0, -6.0], [38.0, -6.0], [38.0, -6.0]]","[1.999999999971895, 0.0]"
"[[39.0, -6.0], [38.0, -6.0], [38.0, -6.0], [38.0, -5.0]]","[1.9999999999430624, 0.0]"
"[[38.0, -6.0], [38.0, -6.0], [38.0, -5.0], [37.0, -5.0]]","[1.999999999902214, 0.0]"
"[[38.0, -6.0], [38.0, -5.0], [37.0, -5.0], [37.0, -5.0]]","[1.9999999999048854, 0.0]"
"[[38.0, -5.0], [37.0, -5.0], [37.0, -5.0], [37.0, -5.0]]","[1.9999999999100062, 0.0]"
"[[37.0, -5.0], [37.0, -5.0], [36.0, -5.0], [36.0, -5.0]]","[1.9999999997818971, 0.0]"
"[[37.0, -5.0], [36.0, -5.0], [36.0, -5.0], [36.0, -6.0]]","[1.9999999996866997, 0.0]"
"[[36.0, -5.0], [36.0, -5.0], [36.0, -6.0], [35.0, -6.0]]","[1.999999999600914, 0.0]"
"[[36.0, -5.0], [36.0, -6.0], [35.0, -6.0], [35.0, -6.0]]","[1.999999999618222, 0.0]"
"[[36.0, -6.0], [35.0, -6.0], [35.0, -6.0], [35.0, -7.0]]","[1.9999999997352327, 0.0]"
"[[35.0, -6.0], [35.0, -6.0], [35.0, -7.0], [34.0, -8.0]]","[1.9999999987764716, 0.0]"
"[[35.0, -6.0], [35.0, -7.0], [34.0, -8.0], [34.0, -8.0]]","[1.9999999989479247, 0.0]"
"[[34.0, -9.0], [33.0, -10.0], [33.0, -11.0], [33.0, -11.0]]","[1.9999999952202714, 0.0]"
"[[33.0, -10.0], [33.0, -11.0], [33.0, -11.0], [32.0, -12.0]]","[1.9999999958082668, 0.0]"
"[[33.0, -11.0], [33.0, -11.0], [32.0, -12.0], [32.0, -13.0]]","[1.9999999973214735, 0.0]"
"[[33.0, -11.0], [32.0, -12.0], [32.0, -13.0], [32.0, -14.0]]","[1.999999998501513, 0.0]"
"[[32.0, -14.0], [31.0, -15.0], [31.0, -16.0], [31.0, -16.0]]","[1.9999999999509699, 0.0]"
"[[31.0, -15.0], [31.0, -16.0], [31.0, -16.0], [30.0, -17.0]]","[1.9999999999835318, 0.0]"
"[[31.0, -16.0], [31.0, -16.0], [30.0, -17.0], [30.0, -18.0]]","[1.9999999999826663, 0.0]"
"[[31.0, -16.0], [30.0, -17.0], [30.0, -18.0], [30.0, -19.0]]","[-23.5081, 1.9999999993492932]"
"[[None, None], [None, None], [None, None], [40.0, 1.0]]","[1.999999997876035, 0.0]"
"[[None, None], [None, None], [40.0, 1.0], [39.0, 2.0]]","[1.9999999999967786, 0.0]"
"[[None, None], [40.0, 1.0], [39.0, 2.0], [39.0, 2.0]]","[1.9999999999941345, 0.0]"
"[[40.0, 1.0], [39.0, 2.0], [39.0, 2.0], [39.0, 3.0]]","[1.9999999999899845, 0.0]"
"[[39.0, 2.0], [39.0, 2.0], [39.0, 3.0], [38.0, 3.0]]","[1.999999999983204, 0.0]"
"[[39.0, 2.0], [39.0, 3.0], [38.0, 3.0], [38.0, 4.0]]","[1.9999999999648366, 0.0]"
"[[39.0, 3.0], [38.0, 3.0], [38.0, 4.0], [38.0, 4.0]]","[1.9999999999262066, 0.0]"
"[[38.0, 3.0], [38.0, 4.0], [38.0, 4.0], [37.0, 4.0]]","[1.999999999902378, 0.0]"
"[[38.0, 4.0], [38.0, 4.0], [37.0, 4.0], [37.0, 4.0]]","[1.9999999999049836, 0.0]"
"[[38.0, 4.0], [37.0, 4.0], [37.0, 4.0], [37.0, 4.0]]","[1.99999999974865, 0.0]"
"[[37.0, 4.0], [37.0, 4.0], [37.0, 4.0], [36.0, 4.0]]","[1.9999999996573732, 0.0]"
"[[37.0, 4.0], [37.0, 4.0], [36.0, 4.0], [36.0, 4.0]]","[1.999999999834973, 0.0]"
"[[37.0, 4.0], [36.0, 4.0], [36.0, 4.0], [36.0, 4.0]]","[1.9999999999157052, 0.0]"
"[[36.0, 4.0], [36.0, 4.0], [36.0, 4.0], [35.0, 3.0]]","[1.9999999998357745, 0.0]"
"[[36.0, 4.0], [36.0, 4.0], [35.0, 3.0], [35.0, 3.0]]","[1.9999999997839708, 0.0]"
"[[36.0, 4.0], [35.0, 3.0], [35.0, 3.0], [35.0, 2.0]]","[1.9999999997700217, 0.0]"
"[[35.0, 3.0], [35.0, 3.0], [35.0, 2.0], [34.0, 2.0]]","[1.9999999996656386, 0.0]"
"[[35.0, 3.0], [35.0, 2.0], [34.0, 2.0], [34.0, 1.0]]","[1.9999999994130495, 0.0]"
"[[35.0, 2.0], [34.0, 2.0], [34.0, 1.0], [34.0, 0.0]]","[1.9999999990057247, 0.0]"
"[[34.0, 2.0], [34.0, 1.0], [34.0, 0.0], [33.0, -0.0]]","[1.9999999985137142, 0.0]"
"[[34.0, 1.0], [34.0, 0.0], [33.0, -0.0], [33.0, -1.0]]","[1.9999999983210253, 0.0]"
"[[34.0, 0.0], [33.0, -0.0], [33.0, -1.0], [33.0, -2.0]]","[1.9999999985760621, 0.0]"
"[[33.0, -0.0], [33.0, -1.0], [33.0, -2.0], [32.0, -3.0]]","[1.999999999025588, 0.0]"
"[[33.0, -1.0], [33.0, -2.0], [32.0, -3.0], [32.0, -4.0]]","[1.9999999991102715, 0.0]"
"[[33.0, -2.0], [32.0, -3.0], [32.0, -4.0], [32.0, -5.0]]","[1.9999999991106987, 0.0]"
"[[32.0, -3.0], [32.0, -4.0], [32.0, -5.0], [31.0, -5.0]]","[1.9999999905935557, 0.0]"
"[[32.0, -4.0], [32.0, -5.0], [31.0, -5.0], [31.0, -6.0]]","[1.9999999922669391, 0.0]"
"[[32.0, -5.0], [31.0, -5.0], [31.0, -6.0], [31.0, -7.0]]","[1.9999999938753523, 0.0]"
"[[31.0, -5.0], [31.0, -6.0], [31.0, -7.0], [30.0, -8.0]]","[1.9999999817074596, 0.0]"
"[[31.0, -6.0], [31.0, -7.0], [30.0, -8.0], [30.0, -9.0]]","[1.999999956586508, 0.0]"
"[[31.0, -7.0], [30.0, -8.0], [30.0, -9.0], [30.0, -10.0]]","[-23.526999999999997, 1.9999999480054291]"
"[[30.0, -8.0], [30.0, -9.0], [30.0, -10.0], [29.0, -10.0]]","[-91.0, -70.0]"
"[[30.0, -9.0], [30.0, -10.0], [29.0, -10.0], [29.0, -10.0]]","[0.0, 0.0]"
"[[None, None], [None, None], [40.0, -8.0], [39.0, -7.0]]","[1.9999999999808424, 0.0]"
"[[None, None], [40.0, -8.0], [39.0, -7.0], [39.0, -6.0]]","[1.999999999981419, 0.0]"
"[[40.0, -8.0], [39.0, -7.0], [39.0, -6.0], [39.0, -6.0]]","[1.9999999999855274, 0.0]"
"[[39.0, -7.0], [39.0, -6.0], [39.0, -6.0], [38.0, -5.0]]","[1.9999999994421098, 0.0]"
"[[39.0, -6.0], [39.0, -6.0], [38.0, -5.0], [38.0, -5.0]]","[1.9999999989101975, 0.0]"
"[[39.0, -6.0], [38.0, -5.0], [38.0, -5.0], [38.0, -5.0]]","[1.9999999992644801, 0.0]"
"[[38.0, -5.0], [38.0, -5.0], [38.0, -5.0], [37.0, -5.0]]","[1.9999999895223435, 0.0]"
"[[38.0, -5.0], [38.0, -5.0], [37.0, -5.0], [37.0, -5.0]]","[1.9999999998061235, 0.0]"
"[[37.0, -5.0], [36.0, -5.0], [36.0, -5.0], [36.0, -5.0]]","[1.9999999996894777, 0.0]"
"[[36.0, -5.0], [36.0, -5.0], [36.0, -5.0], [35.0, -5.0]]","[1.999999999345512, 0.0]"
"[[36.0, -5.0], [36.0, -5.0], [35.0, -5.0], [35.0, -6.0]]","[1.9999999990017767, 0.0]"
"[[36.0, -5.0], [35.0, -5.0], [35.0, -6.0], [35.0, -6.0]]","[1.9999999994358089, 0.0]"
"[[35.0, -5.0], [35.0, -6.0], [35.0, -6.0], [34.0, -7.0]]","[1.999999999455194, 0.0]"
"[[35.0, -6.0], [35.0, -6.0], [34.0, -7.0], [34.0, -8.0]]","[1.9999999995743072, 0.0]"
"[[35.0, -6.0], [34.0, -7.0], [34.0, -8.0], [34.0, -8.0]]","[1.999999999325931, 0.0]"
"[[34.0, -7.0], [34.0, -8.0], [34.0, -8.0], [33.0, -9.0]]","[1.9999999993053477, 0.0]"
"[[34.0, -8.0], [34.0, -8.0], [33.0, -9.0], [33.0, -10.0]]","[1.9999999992120476, 0.0]"
"[[34.0, -8.0], [33.0, -9.0], [33.0, -10.0], [33.0, -11.0]]","[1.9999999989155137, 0.0]"
"[[33.0, -9.0], [33.0, -10.0], [33.0, -11.0], [32.0, -12.0]]","[1.9999999983098533, 0.0]"
"[[33.0, -10.0], [33.0, -11.0], [32.0, -12.0], [32.0, -12.0]]","[1.9999999997029008, 0.0]"
"[[33.0, -11.0], [32.0, -12.0], [32.0, -12.0], [32.0, -13.0]]","[1.9999999997486688, 0.0]"
"[[32.0, -12.0], [32.0, -12.0], [32.0, -13.0], [31.0, -14.0]]","[1.9999999998115403, 0.0]"
"[[32.0, -12.0], [32.0, -13.0], [31.0, -14.0], [31.0, -15.0]]","[1.9999999998236149, 0.0]"
"[[32.0, -13.0], [31.0, -14.0], [31.0, -15.0], [31.0, -16.0]]","[1.9999999999686675, 0.0]"
"[[31.0, -14.0], [31.0, -15.0], [31.0, -16.0], [30.0, -17.0]]","[1.999999999245118, 0.0]"
"[[31.0, -15.0], [31.0, -16.0], [30.0, -17.0], [30.0, -18.0]]","[1.9999999989908406, 0.0]"
"[[31.0, -16.0], [30.0, -17.0], [30.0, -18.0], [30.0, -18.0]]","[-23.526999999999997, 1.9999999997930837]"
"[[30.0, -17.0], [30.0, -18.0], [30.0, -18.0], [29.0, -19.0]]","[-91.0, -70.0]"
"[[30.0, -18.0], [30.0, -18.0], [29.0, -19.0], [29.0, -19.0]]","[0.0, 0.0]"
"[[39.0, -8.0], [39.0, -7.0], [38.0, -7.0], [38.0, -7.0]]","[1.9999999999930775, 0.0]"
"[[39.0, -7.0], [38.0, -7.0], [38.0, -7.0], [38.0, -6.0]]","[1.999999999992787, 0.0]"
"[[36.0, -6.0], [36.0, -7.0], [35.0, -7.0], [35.0, -7.0]]","[1.999999999893883, 0.0]"
"[[36.0, -7.0], [35.0, -7.0], [35.0, -7.0], [35.0, -8.0]]","[1.9999999998599023, 0.0]"
"[[34.0, -8.0], [34.0, -9.0], [34.0, -10.0], [33.0, -11.0]]","[1.999999999551591, 0.0]"
"[[32.0, -14.0], [32.0, -15.0], [31.0, -16.0], [31.0, -16.0]]","[1.9999999968522875, 0.0]"
"[[32.0, -15.0], [31.0, -16.0], [31.0, -16.0], [31.0, -17.0]]","[1.9999999983697898, 0.0]"
"[[31.0, -16.0], [31.0, -16.0], [31.0, -17.0], [30.0, -18.0]]","[1.999999999638121, 0.0]"
"[[39.0, -8.0], [38.0, -7.0], [38.0, -7.0], [38.0, -7.0]]","[1.9999999994010644, 0.0]"
"[[38.0, -7.0], [38.0, -7.0], [38.0, -7.0], [37.0, -7.0]]","[1.9999999962907076, 0.0]"
"[[36.0, -7.0], [36.0, -7.0], [36.0, -7.0], [35.0, -7.0]]","[1.999999999614458, 0.0]"
"[[36.0, -7.0], [36.0, -7.0], [35.0, -7.0], [35.0, -8.0]]","[1.9999999996998596, 0.0]"
"[[33.0, -12.0], [33.0, -13.0], [32.0, -14.0], [32.0, -14.0]]","[1.9999999837287337, 0.0]"
"[[33.0, -13.0], [32.0, -14.0], [32.0, -14.0], [32.0, -15.0]]","[1.999999973790473, 0.0]"
"[[32.0, -14.0], [32.0, -14.0], [32.0, -15.0], [31.0, -16.0]]","[1.999999983745146, 0.0]"
"[[None, None], [None, None], [None, None], [40.0, -1.0]]","[1.9999999997545728, 0.0]"
"[[None, None], [None, None], [40.0, -1.0], [39.0, -0.0]]","[1.9999999999861895, 0.0]"
"[[None, None], [40.0, -1.0], [39.0, -0.0], [39.0, 0.0]]","[1.9999999999761857, 0.0]"
"[[40.0, -1.0], [39.0, -0.0], [39.0, 0.0], [39.0, 1.0]]","[1.9999999999663094, 0.0]"
"[[39.0, -0.0], [39.0, 0.0], [39.0, 1.0], [38.0, 1.0]]","[1.9999999999517404, 0.0]"
"[[39.0, 0.0], [39.0, 1.0], [38.0, 1.0], [38.0, 2.0]]","[1.9999999999084141, 0.0]"
"[[39.0, 1.0], [38.0, 1.0], [38.0, 2.0], [38.0, 2.0]]","[1.9999999998185505, 0.0]"
"[[38.0, 1.0], [38.0, 2.0], [38.0, 2.0], [37.0, 2.0]]","[1.9999999997342601, 0.0]"
"[[38.0, 2.0], [38.0, 2.0], [37.0, 2.0], [37.0, 2.0]]","[1.9999999998536078, 0.0]"
"[[38.0, 2.0], [37.0, 2.0], [37.0, 2.0], [37.0, 2.0]]","[1.99999999974315, 0.0]"
"[[37.0, 2.0], [37.0, 2.0], [37.0, 2.0], [36.0, 2.0]]","[1.9999999995442375, 0.0]"
"[[37.0, 2.0], [37.0, 2.0], [36.0, 2.0], [36.0, 2.0]]","[1.9999999991311945, 0.0]"
"[[37.0, 2.0], [36.0, 2.0], [36.0, 2.0], [36.0, 2.0]]","[1.9999999982477024, 0.0]"
"[[36.0, 2.0], [36.0, 2.0], [36.0, 2.0], [35.0, 1.0]]","[1.9999999973298492, 0.0]"
"[[36.0, 2.0], [36.0, 2.0], [35.0, 1.0], [35.0, 1.0]]","[1.9999999952176508, 0.0]"
"[[36.0, 2.0], [35.0, 1.0], [35.0, 1.0], [35.0, 0.0]]","[1.9999999924708474, 0.0]"
"[[35.0, 1.0], [35.0, 1.0], [35.0, 0.0], [34.0, -0.0]]","[1.9999999873120606, 0.0]"
"[[35.0, 1.0], [35.0, 0.0], [34.0, -0.0], [34.0, -1.0]]","[1.9999999494178522, 0.0]"
"[[35.0, 0.0], [34.0, -0.0], [34.0, -1.0], [34.0, -2.0]]","[1.9999999432635716, 0.0]"
"[[34.0, -0.0], [34.0, -1.0], [34.0, -2.0], [33.0, -2.0]]","[1.9999997959761946, 0.0]"
"[[34.0, -1.0], [34.0, -2.0], [33.0, -2.0], [33.0, -3.0]]","[1.9999998254555678, 0.0]"
"[[34.0, -2.0], [33.0, -2.0], [33.0, -3.0], [33.0, -4.0]]","[1.999999889062407, 0.0]"
"[[33.0, -2.0], [33.0, -3.0], [33.0, -4.0], [32.0, -5.0]]","[1.999999985863512, 0.0]"
"[[33.0, -3.0], [33.0, -4.0], [32.0, -5.0], [32.0, -6.0]]","[1.999999959324304, 0.0]"
"[[33.0, -4.0], [32.0, -5.0], [32.0, -6.0], [32.0, -7.0]]","[1.9999999998142481, 0.0]"
"[[32.0, -5.0], [32.0, -6.0], [32.0, -7.0], [31.0, -7.0]]","[1.999998326989811, 0.0]"
"[[32.0, -6.0], [32.0, -7.0], [31.0, -7.0], [31.0, -8.0]]","[1.9999994945737236, 0.0]"
"[[32.0, -7.0], [31.0, -7.0], [31.0, -8.0], [31.0, -9.0]]","[1.9999999190930096, 0.0]"
"[[31.0, -8.0], [31.0, -9.0], [30.0, -10.0], [30.0, -11.0]]","[1.9999999961576713, 0.0]"
"[[31.0, -9.0], [30.0, -10.0], [30.0, -11.0], [30.0, -12.0]]","[-23.5081, 1.9999999995658626]"
"[[30.0, -10.0], [30.0, -11.0], [30.0, -12.0], [29.0, -12.0]]","[-70.0, -70.0]"
"[[30.0, -11.0], [30.0, -12.0], [29.0, -12.0], [29.0, -12.0]]","[0.0, 0.0]"
"[[39.0, -9.0], [39.0, -8.0], [38.0, -8.0], [38.0, -8.0]]","[1.9999999993097144, 0.0]"
"[[39.0, -8.0], [38.0, -8.0], [38.0, -8.0], [38.0, -7.0]]","[1.9999999992467665, 0.0]"
"[[38.0, -8.0], [38.0, -8.0], [38.0, -7.0], [37.0, -7.0]]","[1.9999999991295039, 0.0]"
"[[38.0, -8.0], [38.0, -7.0], [37.0, -7.0], [37.0, -7.0]]","[1.999999999406771, 0.0]"
"[[37.0, -7.0], [36.0, -7.0], [36.0, -7.0], [36.0, -8.0]]","[1.999999989590835, 0.0]"
"[[36.0, -7.0], [36.0, -7.0], [36.0, -8.0], [35.0, -8.0]]","[1.9999999896274614, 0.0]"
"[[36.0, -7.0], [36.0, -8.0], [35.0, -8.0], [35.0, -8.0]]","[1.9999999859799658, 0.0]"
"[[36.0, -8.0], [35.0, -8.0], [35.0, -8.0], [35.0, -9.0]]","[1.9999999795991235, 0.0]"
"[[32.0, -14.0], [32.0, -15.0], [32.0, -16.0], [31.0, -17.0]]","[1.9999999979672611, 0.0]"
"[[32.0, -15.0], [32.0, -16.0], [31.0, -17.0], [31.0, -17.0]]","[1.9999999026890714, 0.0]"
"[[32.0, -16.0], [31.0, -17.0], [31.0, -17.0], [31.0, -18.0]]","[1.9999999215471778, 0.0]"
"[[31.0, -17.0], [31.0, -17.0], [31.0, -18.0], [30.0, -19.0]]","[1.999999972056592, 0.0]"
"[[38.0, -7.0], [38.0, -7.0], [38.0, -7.0], [37.0, -6.0]]","[1.9999999999427678, 0.0]"
"[[38.0, -7.0], [38.0, -7.0], [37.0, -6.0], [37.0, -6.0]]","[1.9999999999357494, 0.0]"
"[[38.0, -7.0], [37.0, -6.0], [37.0, -6.0], [37.0, -6.0]]","[1.9999999999619686, 0.0]"
"[[37.0, -6.0], [37.0, -6.0], [36.0, -6.0], [36.0, -7.0]]","[1.9999999998190112, 0.0]"
"[[37.0, -6.0], [36.0, -6.0], [36.0, -7.0], [36.0, -7.0]]","[1.9999999996945048, 0.0]"
"[[36.0, -6.0], [36.0, -7.0], [36.0, -7.0], [35.0, -7.0]]","[1.9999999996669888, 0.0]"
"[[33.0, -11.0], [33.0, -12.0], [33.0, -13.0], [32.0, -13.0]]","[1.9999999449139574, 0.0]"
"[[33.0, -12.0], [33.0, -13.0], [32.0, -13.0], [32.0, -14.0]]","[1.9999999794412306, 0.0]"
"[[33.0, -13.0], [32.0, -13.0], [32.0, -14.0], [32.0, -15.0]]","[1.9999999950165468, 0.0]"
"[[None, None], [None, None], [40.0, -1.0], [39.0, -1.0]]","[1.9999999929243881, 0.0]"
"[[None, None], [40.0, -1.0], [39.0, -1.0], [39.0, -0.0]]","[1.9999999996882019, 0.0]"
"[[40.0, -1.0], [39.0, -1.0], [39.0, -0.0], [39.0, 0.0]]","[1.9999999998076032, 0.0]"
"[[39.0, -1.0], [39.0, -0.0], [39.0, 0.0], [38.0, 1.0]]","[1.9999999998571751, 0.0]"
"[[39.0, -0.0], [39.0, 0.0], [38.0, 1.0], [38.0, 1.0]]","[1.9999999996060753, 0.0]"
"[[39.0, 0.0], [38.0, 1.0], [38.0, 1.0], [38.0, 1.0]]","[1.9999999995463318, 0.0]"
"[[38.0, 1.0], [38.0, 1.0], [38.0, 1.0], [37.0, 2.0]]","[1.9999999993909623, 0.0]"
"[[38.0, 1.0], [38.0, 1.0], [37.0, 2.0], [37.0, 2.0]]","[1.9999999991037118, 0.0]"
"[[38.0, 1.0], [37.0, 2.0], [37.0, 2.0], [37.0, 2.0]]","[1.999999999234793, 0.0]"
"[[37.0, 2.0], [37.0, 2.0], [36.0, 2.0], [36.0, 1.0]]","[1.9999999998470979, 0.0]"
"[[37.0, 2.0], [36.0, 2.0], [36.0, 1.0], [36.0, 1.0]]","[1.9999999998482538, 0.0]"
"[[36.0, 2.0], [36.0, 1.0], [36.0, 1.0], [35.0, 1.0]]","[1.9999999998884022, 0.0]"
"[[36.0, 1.0], [36.0, 1.0], [35.0, 1.0], [35.0, 0.0]]","[1.999999999917475, 0.0]"
"[[36.0, 1.0], [35.0, 1.0], [35.0, 0.0], [35.0, -0.0]]","[1.99999999986349, 0.0]"
"[[35.0, 1.0], [35.0, 0.0], [35.0, -0.0], [34.0, -1.0]]","[1.999999999115236, 0.0]"
"[[35.0, 0.0], [35.0, -0.0], [34.0, -1.0], [34.0, -1.0]]","[1.9999999972149305, 0.0]"
"[[35.0, -0.0], [34.0, -1.0], [34.0, -1.0], [34.0, -2.0]]","[1.9999999927945418, 0.0]"
