state_history,actions
"[[29.0, -12.0], [28.0, -12.0], [28.0, -11.0], [28.0, -11.0]]","[0.0, 0.0]"
"[[28.0, -12.0], [28.0, -11.0], [28.0, -11.0], [27.0, -11.0]]","[0.0, 0.0]"
"[[28.0, -11.0], [28.0, -11.0], [27.0, -11.0], [27.0, -11.0]]","[0.0, 0.0]"
"[[28.0, -11.0], [27.0, -11.0], [27.0, -11.0], [26.0, -12.0]]","[0.0, 0.0]"
"[[27.0, -11.0], [27.0, -11.0], [26.0, -12.0], [26.0, -12.0]]","[0.0, 0.0]"
"[[27.0, -11.0], [26.0, -12.0], [26.0, -12.0], [26.0, -12.0]]","[0.0, 0.0]"
"[[26.0, -12.0], [26.0, -12.0], [26.0, -12.0], [25.0, -13.0]]","[0.0, 0.0]"
"[[26.0, -12.0], [26.0, -12.0], [25.0, -13.0], [25.0, -13.0]]","[0.0, 0.0]"
"[[26.0, -12.0], [25.0, -13.0], [25.0, -13.0], [24.0, -14.0]]","[0.0, 0.0]"
"[[25.0, -13.0], [25.0, -13.0], [24.0, -14.0], [24.0, -15.0]]","[0.0, 0.0]"
"[[25.0, -13.0], [24.0, -14.0], [24.0, -15.0], [24.0, -16.0]]","[0.0, 0.0]"
"[[24.0, -14.0], [24.0, -15.0], [24.0, -16.0], [23.0, -17.0]]","[0.0, 0.0]"
"[[24.0, -15.0], [24.0, -16.0], [23.0, -17.0], [23.0, -18.0]]","[0.0, 0.0]"
"[[24.0, -16.0], [23.0, -17.0], [23.0, -18.0], [22.0, -19.0]]","[0.0, 0.0]"
"[[23.0, -17.0], [23.0, -18.0], [22.0, -19.0], [22.0, -20.0]]","[0.0, 0.0]"
"[[23.0, -18.0], [22.0, -19.0], [22.0, -20.0], [22.0, -21.0]]","[0.0, 0.0]"
"[[22.0, -19.0], [22.0, -20.0], [22.0, -21.0], [21.0, -21.0]]","[-30.0, 0.0]"
"[[22.0, -20.0], [22.0, -21.0], [21.0, -21.0], [21.0, -21.0]]","[0.0, 0.0]"
"[[42.0, -3.0], [42.0, -4.0], [41.0, -4.0], [41.0, -4.0]]","[0.0, 0.0]"
"[[42.0, -4.0], [41.0, -4.0], [41.0, -4.0], [40.0, -3.0]]","[0.0, 0.0]"
"[[41.0, -4.0], [41.0, -4.0], [40.0, -3.0], [40.0, -2.0]]","[0.0, 0.0]"
"[[41.0, -4.0], [40.0, -3.0], [40.0, -2.0], [40.0, -1.0]]","[0.0, 0.0]"
"[[40.0, -3.0], [40.0, -2.0], [40.0, -1.0], [39.0, -1.0]]","[0.0, 0.0]"
"[[40.0, -2.0], [40.0, -1.0], [39.0, -1.0], [39.0, -0.0]]","[0.0, 0.0]"
"[[40.0, -1.0], [39.0, -1.0], [39.0, -0.0], [38.0, -0.0]]","[0.0, 0.0]"
"[[39.0, -1.0], [39.0, -0.0], [38.0, -0.0], [38.0, 0.0]]","[0.0, 0.0]"
"[[39.0, -0.0], [38.0, -0.0], [38.0, 0.0], [38.0, 0.0]]","[0.0, 0.0]"
"[[38.0, -0.0], [38.0, 0.0], [38.0, 0.0], [37.0, 0.0]]","[0.0, 0.0]"
"[[38.0, 0.0], [38.0, 0.0], [37.0, 0.0], [37.0, 0.0]]","[0.0, 0.0]"
"[[38.0, 0.0], [37.0, 0.0], [37.0, 0.0], [36.0, -0.0]]","[0.0, 0.0]"
"[[37.0, 0.0], [37.0, 0.0], [36.0, -0.0], [36.0, -0.0]]","[0.0, 0.0]"
"[[37.0, 0.0], [36.0, -0.0], [36.0, -0.0], [36.0, -1.0]]","[0.0, 0.0]"
"[[36.0, -0.0], [36.0, -0.0], [36.0, -1.0], [35.0, -1.0]]","[0.0, 0.0]"
"[[36.0, -0.0], [36.0, -1.0], [35.0, -1.0], [35.0, -2.0]]","[0.0, 0.0]"
"[[36.0, -1.0], [35.0, -1.0], [35.0, -2.0], [34.0, -3.0]]","[0.0, 0.0]"
"[[35.0, -1.0], [35.0, -2.0], [34.0, -3.0], [34.0, -4.0]]","[0.0, 0.0]"
"[[35.0, -2.0], [34.0, -3.0], [34.0, -4.0], [34.0, -4.0]]","[0.0, 0.0]"
"[[34.0, -3.0], [34.0, -4.0], [34.0, -4.0], [33.0, -5.0]]","[0.0, 0.0]"
"[[34.0, -4.0], [34.0, -4.0], [33.0, -5.0], [33.0, -6.0]]","[0.0, 0.0]"
"[[34.0, -4.0], [33.0, -5.0], [33.0, -6.0], [32.0, -7.0]]","[0.0, 0.0]"
"[[33.0, -5.0], [33.0, -6.0], [32.0, -7.0], [32.0, -8.0]]","[0.0, 0.0]"
"[[33.0, -6.0], [32.0, -7.0], [32.0, -8.0], [32.0, -9.0]]","[0.0, 0.0]"
"[[32.0, -7.0], [32.0, -8.0], [32.0, -9.0], [31.0, -10.0]]","[0.0, 0.0]"
"[[32.0, -8.0], [32.0, -9.0], [31.0, -10.0], [31.0, -11.0]]","[0.0, 0.0]"
"[[32.0, -9.0], [31.0, -10.0], [31.0, -11.0], [30.0, -12.0]]","[0.0, 0.0]"
"[[31.0, -10.0], [31.0, -11.0], [30.0, -12.0], [30.0, -13.0]]","[0.0, 0.0]"
"[[31.0, -11.0], [30.0, -12.0], [30.0, -13.0], [30.0, -14.0]]","[0.0, 0.0]"
"[[30.0, -12.0], [30.0, -13.0], [30.0, -14.0], [29.0, -15.0]]","[0.0, 0.0]"
"[[30.0, -13.0], [30.0, -14.0], [29.0, -15.0], [29.0, -16.0]]","[0.0, 0.0]"
"[[28.0, -17.0], [28.0, -18.0], [28.0, -18.0], [27.0, -17.0]]","[0.0, 0.0]"
"[[28.0, -18.0], [27.0, -17.0], [27.0, -16.0], [26.0, -15.0]]","[0.0, 0.0]"
"[[22.0, -15.0], [22.0, -16.0], [21.0, -17.0], [21.0, -18.0]]","[0.0, 0.0]"
"[[30.0, -21.0], [30.0, -21.0], [30.0, -22.0], [29.0, -21.0]]","[0.0, 0.0]"
"[[30.0, -21.0], [30.0, -22.0], [29.0, -21.0], [29.0, -20.0]]","[0.0, 0.0]"
"[[30.0, -22.0], [29.0, -21.0], [29.0, -20.0], [28.0, -19.0]]","[0.0, 0.0]"
"[[29.0, -21.0], [29.0, -20.0], [28.0, -19.0], [28.0, -19.0]]","[0.0, 0.0]"
"[[29.0, -20.0], [28.0, -19.0], [28.0, -19.0], [28.0, -18.0]]","[0.0, 0.0]"
"[[28.0, -19.0], [28.0, -19.0], [28.0, -18.0], [27.0, -18.0]]","[0.0, 0.0]"
"[[28.0, -19.0], [28.0, -18.0], [27.0, -18.0], [27.0, -18.0]]","[0.0, 0.0]"
"[[28.0, -18.0], [27.0, -18.0], [27.0, -18.0], [26.0, -17.0]]","[0.0, 0.0]"
"[[27.0, -18.0], [26.0, -17.0], [26.0, -17.0], [26.0, -17.0]]","[0.0, 0.0]"
"[[26.0, -17.0], [26.0, -17.0], [26.0, -17.0], [25.0, -17.0]]","[0.0, 0.0]"
"[[26.0, -17.0], [26.0, -17.0], [25.0, -17.0], [25.0, -18.0]]","[0.0, 0.0]"
"[[26.0, -17.0], [25.0, -17.0], [25.0, -18.0], [24.0, -18.0]]","[0.0, 0.0]"
"[[25.0, -17.0], [25.0, -18.0], [24.0, -18.0], [24.0, -18.0]]","[0.0, 0.0]"
"[[25.0, -18.0], [24.0, -18.0], [24.0, -18.0], [24.0, -17.0]]","[0.0, 0.0]"
"[[24.0, -18.0], [24.0, -18.0], [24.0, -17.0], [23.0, -16.0]]","[0.0, 0.0]"
"[[24.0, -18.0], [24.0, -17.0], [23.0, -16.0], [23.0, -16.0]]","[0.0, 0.0]"
"[[24.0, -17.0], [23.0, -16.0], [23.0, -16.0], [22.0, -15.0]]","[0.0, 0.0]"
"[[23.0, -16.0], [23.0, -16.0], [22.0, -15.0], [22.0, -14.0]]","[0.0, 0.0]"
"[[23.0, -16.0], [22.0, -15.0], [22.0, -14.0], [22.0, -14.0]]","[0.0, 0.0]"
"[[22.0, -15.0], [22.0, -14.0], [22.0, -14.0], [21.0, -14.0]]","[0.0, 0.0]"
"[[22.0, -14.0], [22.0, -14.0], [21.0, -14.0], [21.0, -13.0]]","[0.0, 0.0]"
"[[22.0, -14.0], [21.0, -14.0], [21.0, -13.0], [20.0, -13.0]]","[0.0, 0.0]"
"[[21.0, -14.0], [21.0, -13.0], [20.0, -13.0], [20.0, -13.0]]","[0.0, 0.0]"
"[[21.0, -13.0], [20.0, -13.0], [20.0, -13.0], [20.0, -13.0]]","[0.0, 0.0]"
"[[20.0, -13.0], [20.0, -13.0], [20.0, -13.0], [19.0, -13.0]]","[0.0, 0.0]"
"[[20.0, -13.0], [20.0, -13.0], [19.0, -13.0], [19.0, -13.0]]","[0.0, 0.0]"
"[[20.0, -13.0], [19.0, -13.0], [19.0, -13.0], [18.0, -12.0]]","[0.0, 0.0]"
"[[18.0, -12.0], [18.0, -12.0], [18.0, -11.0], [17.0, -10.0]]","[0.0, 0.0]"
"[[18.0, -12.0], [18.0, -11.0], [17.0, -10.0], [17.0, -9.0]]","[0.0, 0.0]"
"[[18.0, -11.0], [17.0, -10.0], [17.0, -9.0], [16.0, -8.0]]","[0.0, 0.0]"
"[[17.0, -10.0], [17.0, -9.0], [16.0, -8.0], [16.0, -8.0]]","[0.0, 0.0]"
"[[17.0, -9.0], [16.0, -8.0], [16.0, -8.0], [16.0, -8.0]]","[0.0, 0.0]"
"[[16.0, -8.0], [16.0, -8.0], [16.0, -8.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[16.0, -8.0], [16.0, -8.0], [15.0, -7.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[16.0, -8.0], [15.0, -7.0], [15.0, -7.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -1.0], [14.0, 6.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [14.0, 6.0], [14.0, 6.0], [13.0, 5.0]]","[0.0, 0.0]"
"[[4.0, -1.0], [4.0, -2.0], [3.0, -2.0], [3.0, -1.0]]","[0.0, 0.0]"
"[[2.0, 0.0], [2.0, 1.0], [1.0, 1.0], [1.0, 2.0]]","[-3.0012499999999998, -0.09991461375000008]"
"[[2.0, 1.0], [1.0, 1.0], [1.0, 2.0], [0.0, 2.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 2.0], [0.0, 2.0], [0.0, 2.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [0.0, 2.0], [0.0, 2.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [14.0, -2.0], [14.0, -1.0], [13.0, 0.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [14.0, -1.0], [13.0, 0.0], [13.0, 1.0]]","[0.0, 0.0]"
"[[14.0, -1.0], [13.0, 0.0], [13.0, 1.0], [12.0, 1.0]]","[0.0, 0.0]"
"[[12.0, 1.0], [12.0, 2.0], [12.0, 2.0], [11.0, 3.0]]","[0.0, 0.0]"
"[[9.0, 2.0], [8.0, 2.0], [8.0, 1.0], [8.0, 1.0]]","[0.0, 0.0]"
"[[8.0, 2.0], [8.0, 1.0], [8.0, 1.0], [7.0, 0.0]]","[0.0, 0.0]"
"[[8.0, 1.0], [8.0, 1.0], [7.0, 0.0], [7.0, -1.0]]","[0.0, 0.0]"
"[[3.0, 2.0], [3.0, 2.0], [2.0, 2.0], [2.0, 3.0]]","[0.0, 0.0]"
"[[3.0, 2.0], [2.0, 2.0], [2.0, 3.0], [2.0, 4.0]]","[0.0, 0.0]"
"[[2.0, 2.0], [2.0, 3.0], [2.0, 4.0], [1.0, 4.0]]","[-30.0, 0.0]"
"[[2.0, 3.0], [2.0, 4.0], [1.0, 4.0], [1.0, 4.0]]","[0.0, 0.0]"
"[[33.0, -9.0], [32.0, -9.0], [32.0, -8.0], [32.0, -7.0]]","[0.0, 0.0]"
"[[32.0, -9.0], [32.0, -8.0], [32.0, -7.0], [31.0, -6.0]]","[0.0, 0.0]"
"[[32.0, -8.0], [32.0, -7.0], [31.0, -6.0], [31.0, -6.0]]","[0.0, 0.0]"
"[[32.0, -7.0], [31.0, -6.0], [31.0, -6.0], [30.0, -5.0]]","[0.0, 0.0]"
"[[31.0, -6.0], [31.0, -6.0], [30.0, -5.0], [30.0, -5.0]]","[0.0, 0.0]"
"[[31.0, -6.0], [30.0, -5.0], [30.0, -5.0], [30.0, -5.0]]","[0.0, 0.0]"
"[[30.0, -5.0], [30.0, -5.0], [30.0, -5.0], [29.0, -4.0]]","[0.0, 0.0]"
"[[30.0, -5.0], [30.0, -5.0], [29.0, -4.0], [29.0, -4.0]]","[0.0, 0.0]"
"[[30.0, -5.0], [29.0, -4.0], [29.0, -4.0], [28.0, -4.0]]","[0.0, 0.0]"
"[[29.0, -4.0], [29.0, -4.0], [28.0, -4.0], [28.0, -4.0]]","[0.0, 0.0]"
"[[29.0, -4.0], [28.0, -4.0], [28.0, -4.0], [28.0, -5.0]]","[0.0, 0.0]"
"[[28.0, -4.0], [28.0, -4.0], [28.0, -5.0], [27.0, -4.0]]","[0.0, 0.0]"
"[[28.0, -4.0], [28.0, -5.0], [27.0, -4.0], [27.0, -3.0]]","[0.0, 0.0]"
"[[28.0, -5.0], [27.0, -4.0], [27.0, -3.0], [26.0, -2.0]]","[0.0, 0.0]"
"[[27.0, -4.0], [27.0, -3.0], [26.0, -2.0], [26.0, -2.0]]","[0.0, 0.0]"
"[[27.0, -3.0], [26.0, -2.0], [26.0, -2.0], [26.0, -1.0]]","[0.0, 0.0]"
"[[26.0, -2.0], [26.0, -2.0], [26.0, -1.0], [25.0, 0.0]]","[0.0, 0.0]"
"[[26.0, -2.0], [26.0, -1.0], [25.0, 0.0], [25.0, 1.0]]","[0.0, 0.0]"
"[[26.0, -1.0], [25.0, 0.0], [25.0, 1.0], [24.0, 1.0]]","[0.0, 0.0]"
"[[25.0, 0.0], [25.0, 1.0], [24.0, 1.0], [24.0, 2.0]]","[0.0, 0.0]"
"[[25.0, 1.0], [24.0, 1.0], [24.0, 2.0], [24.0, 2.0]]","[0.0, 0.0]"
"[[24.0, 1.0], [24.0, 2.0], [24.0, 2.0], [23.0, 2.0]]","[0.0, 0.0]"
"[[24.0, 2.0], [24.0, 2.0], [23.0, 2.0], [23.0, 3.0]]","[0.0, 0.0]"
"[[24.0, 2.0], [23.0, 2.0], [23.0, 3.0], [22.0, 3.0]]","[0.0, 0.0]"
"[[23.0, 2.0], [23.0, 3.0], [22.0, 3.0], [22.0, 3.0]]","[0.0, 0.0]"
"[[23.0, 3.0], [22.0, 3.0], [22.0, 3.0], [22.0, 3.0]]","[0.0, 0.0]"
"[[22.0, 3.0], [22.0, 3.0], [22.0, 3.0], [21.0, 2.0]]","[0.0, 0.0]"
"[[22.0, 3.0], [22.0, 3.0], [21.0, 2.0], [21.0, 2.0]]","[0.0, 0.0]"
"[[22.0, 3.0], [21.0, 2.0], [21.0, 2.0], [20.0, 2.0]]","[0.0, 0.0]"
"[[21.0, 2.0], [21.0, 2.0], [20.0, 2.0], [20.0, 1.0]]","[0.0, 0.0]"
"[[21.0, 2.0], [20.0, 2.0], [20.0, 1.0], [20.0, 1.0]]","[0.0, 0.0]"
"[[20.0, 2.0], [20.0, 1.0], [20.0, 1.0], [19.0, 0.0]]","[0.0, 0.0]"
"[[20.0, 1.0], [20.0, 1.0], [19.0, 0.0], [19.0, -1.0]]","[0.0, 0.0]"
"[[20.0, 1.0], [19.0, 0.0], [19.0, -1.0], [18.0, -2.0]]","[0.0, 0.0]"
"[[19.0, 0.0], [19.0, -1.0], [18.0, -2.0], [18.0, -3.0]]","[0.0, 0.0]"
"[[19.0, -1.0], [18.0, -2.0], [18.0, -3.0], [18.0, -4.0]]","[0.0, 0.0]"
"[[18.0, -2.0], [18.0, -3.0], [18.0, -4.0], [17.0, -5.0]]","[0.0, 0.0]"
"[[18.0, -3.0], [18.0, -4.0], [17.0, -5.0], [17.0, -6.0]]","[0.0, 0.0]"
"[[18.0, -4.0], [17.0, -5.0], [17.0, -6.0], [16.0, -7.0]]","[0.0, 0.0]"
"[[17.0, -5.0], [17.0, -6.0], [16.0, -7.0], [16.0, -8.0]]","[0.0, 0.0]"
"[[17.0, -6.0], [16.0, -7.0], [16.0, -8.0], [16.0, -9.0]]","[0.0, 0.0]"
"[[16.0, -7.0], [16.0, -8.0], [16.0, -9.0], [15.0, -10.0]]","[0.0, 0.0]"
"[[16.0, -8.0], [16.0, -9.0], [15.0, -10.0], [15.0, -11.0]]","[0.0, 0.0]"
"[[16.0, -9.0], [15.0, -10.0], [15.0, -11.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, -1.0], [0.0, -1.0], [14.0, 9.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -1.0], [14.0, 9.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [14.0, -3.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, -3.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [15.0, 10.0], [15.0, 11.0]]","[0.0, 0.0]"
"[[32.0, -21.0], [32.0, -21.0], [32.0, -21.0], [31.0, -20.0]]","[0.0, 0.0]"
"[[32.0, -21.0], [32.0, -21.0], [31.0, -20.0], [31.0, -19.0]]","[0.0, 0.0]"
"[[32.0, -21.0], [31.0, -20.0], [31.0, -19.0], [30.0, -19.0]]","[0.0, 0.0]"
"[[31.0, -20.0], [31.0, -19.0], [30.0, -19.0], [30.0, -18.0]]","[0.0, 0.0]"
"[[31.0, -19.0], [30.0, -19.0], [30.0, -18.0], [30.0, -18.0]]","[0.0, 0.0]"
"[[30.0, -19.0], [30.0, -18.0], [30.0, -18.0], [29.0, -17.0]]","[0.0, 0.0]"
"[[30.0, -18.0], [30.0, -18.0], [29.0, -17.0], [29.0, -16.0]]","[0.0, 0.0]"
"[[30.0, -18.0], [29.0, -17.0], [29.0, -16.0], [28.0, -15.0]]","[0.0, 0.0]"
"[[29.0, -17.0], [29.0, -16.0], [28.0, -15.0], [28.0, -15.0]]","[0.0, 0.0]"
"[[29.0, -16.0], [28.0, -15.0], [28.0, -15.0], [28.0, -14.0]]","[0.0, 0.0]"
"[[28.0, -15.0], [28.0, -15.0], [28.0, -14.0], [27.0, -14.0]]","[0.0, 0.0]"
"[[28.0, -14.0], [27.0, -14.0], [27.0, -13.0], [26.0, -13.0]]","[0.0, 0.0]"
"[[27.0, -14.0], [27.0, -13.0], [26.0, -13.0], [26.0, -13.0]]","[0.0, 0.0]"
"[[27.0, -13.0], [26.0, -13.0], [26.0, -13.0], [26.0, -13.0]]","[0.0, 0.0]"
"[[26.0, -13.0], [26.0, -13.0], [26.0, -13.0], [25.0, -13.0]]","[0.0, 0.0]"
"[[26.0, -13.0], [26.0, -13.0], [25.0, -13.0], [25.0, -13.0]]","[0.0, 0.0]"
"[[25.0, -13.0], [24.0, -13.0], [24.0, -13.0], [24.0, -14.0]]","[0.0, 0.0]"
"[[24.0, -13.0], [24.0, -14.0], [23.0, -14.0], [23.0, -15.0]]","[0.0, 0.0]"
"[[23.0, -15.0], [22.0, -15.0], [22.0, -16.0], [22.0, -17.0]]","[0.0, 0.0]"
"[[22.0, -15.0], [22.0, -16.0], [22.0, -17.0], [21.0, -18.0]]","[0.0, 0.0]"
"[[45.0, -2.0], [44.0, -1.0], [44.0, -1.0], [44.0, -0.0]]","[0.0, 0.0]"
"[[44.0, -1.0], [44.0, -1.0], [44.0, -0.0], [43.0, 0.0]]","[0.0, 0.0]"
"[[44.0, -1.0], [44.0, -0.0], [43.0, 0.0], [43.0, 1.0]]","[0.0, 0.0]"
"[[44.0, -0.0], [43.0, 0.0], [43.0, 1.0], [42.0, 2.0]]","[0.0, 0.0]"
"[[43.0, 0.0], [43.0, 1.0], [42.0, 2.0], [42.0, 2.0]]","[0.0, 0.0]"
"[[43.0, 1.0], [42.0, 2.0], [42.0, 2.0], [42.0, 2.0]]","[0.0, 0.0]"
"[[42.0, 2.0], [42.0, 2.0], [42.0, 2.0], [41.0, 3.0]]","[0.0, 0.0]"
"[[42.0, 2.0], [42.0, 2.0], [41.0, 3.0], [41.0, 3.0]]","[0.0, 0.0]"
"[[42.0, 2.0], [41.0, 3.0], [41.0, 3.0], [40.0, 3.0]]","[0.0, 0.0]"
"[[41.0, 3.0], [41.0, 3.0], [40.0, 3.0], [40.0, 3.0]]","[0.0, 0.0]"
"[[41.0, 3.0], [40.0, 3.0], [40.0, 3.0], [40.0, 3.0]]","[0.0, 0.0]"
"[[40.0, 3.0], [40.0, 3.0], [40.0, 3.0], [39.0, 3.0]]","[0.0, 0.0]"
"[[40.0, 3.0], [40.0, 3.0], [39.0, 3.0], [39.0, 2.0]]","[0.0, 0.0]"
"[[40.0, 3.0], [39.0, 3.0], [39.0, 2.0], [38.0, 2.0]]","[0.0, 0.0]"
"[[39.0, 3.0], [39.0, 2.0], [38.0, 2.0], [38.0, 2.0]]","[0.0, 0.0]"
"[[39.0, 2.0], [38.0, 2.0], [38.0, 2.0], [38.0, 2.0]]","[0.0, 0.0]"
"[[38.0, 2.0], [38.0, 2.0], [38.0, 2.0], [37.0, 3.0]]","[0.0, 0.0]"
"[[38.0, 2.0], [38.0, 2.0], [37.0, 3.0], [37.0, 4.0]]","[0.0, 0.0]"
"[[38.0, 2.0], [37.0, 3.0], [37.0, 4.0], [36.0, 5.0]]","[0.0, 0.0]"
"[[37.0, 3.0], [37.0, 4.0], [36.0, 5.0], [36.0, 5.0]]","[0.0, 0.0]"
"[[37.0, 4.0], [36.0, 5.0], [36.0, 5.0], [36.0, 6.0]]","[0.0, 0.0]"
"[[36.0, 5.0], [36.0, 5.0], [36.0, 6.0], [35.0, 6.0]]","[0.0, 0.0]"
"[[36.0, 5.0], [36.0, 6.0], [35.0, 6.0], [35.0, 6.0]]","[0.0, 0.0]"
"[[36.0, 6.0], [35.0, 6.0], [35.0, 6.0], [34.0, 6.0]]","[0.0, 0.0]"
"[[35.0, 6.0], [35.0, 6.0], [34.0, 6.0], [34.0, 6.0]]","[0.0, 0.0]"
"[[35.0, 6.0], [34.0, 6.0], [34.0, 6.0], [34.0, 6.0]]","[0.0, 0.0]"
"[[34.0, 6.0], [34.0, 6.0], [34.0, 6.0], [33.0, 6.0]]","[0.0, 0.0]"
"[[34.0, 6.0], [34.0, 6.0], [33.0, 6.0], [33.0, 6.0]]","[0.0, 0.0]"
"[[34.0, 6.0], [33.0, 6.0], [33.0, 6.0], [32.0, 5.0]]","[0.0, 0.0]"
"[[33.0, 6.0], [33.0, 6.0], [32.0, 5.0], [32.0, 5.0]]","[0.0, 0.0]"
"[[33.0, 6.0], [32.0, 5.0], [32.0, 5.0], [32.0, 4.0]]","[0.0, 0.0]"
"[[32.0, 5.0], [32.0, 5.0], [32.0, 4.0], [31.0, 3.0]]","[0.0, 0.0]"
"[[32.0, 5.0], [32.0, 4.0], [31.0, 3.0], [31.0, 2.0]]","[0.0, 0.0]"
"[[32.0, 4.0], [31.0, 3.0], [31.0, 2.0], [30.0, 2.0]]","[0.0, 0.0]"
"[[31.0, 3.0], [31.0, 2.0], [30.0, 2.0], [30.0, 1.0]]","[0.0, 0.0]"
"[[31.0, 2.0], [30.0, 2.0], [30.0, 1.0], [30.0, -0.0]]","[0.0, 0.0]"
"[[30.0, 2.0], [30.0, 1.0], [30.0, -0.0], [29.0, -1.0]]","[0.0, 0.0]"
"[[30.0, 1.0], [30.0, -0.0], [29.0, -1.0], [29.0, -2.0]]","[0.0, 0.0]"
"[[30.0, -0.0], [29.0, -1.0], [29.0, -2.0], [28.0, -3.0]]","[0.0, 0.0]"
"[[29.0, -1.0], [29.0, -2.0], [28.0, -3.0], [28.0, -4.0]]","[0.0, 0.0]"
"[[29.0, -2.0], [28.0, -3.0], [28.0, -4.0], [28.0, -5.0]]","[0.0, 0.0]"
"[[28.0, -3.0], [28.0, -4.0], [28.0, -5.0], [27.0, -6.0]]","[0.0, 0.0]"
"[[28.0, -4.0], [28.0, -5.0], [27.0, -6.0], [27.0, -7.0]]","[0.0, 0.0]"
"[[28.0, -5.0], [27.0, -6.0], [27.0, -7.0], [26.0, -6.0]]","[0.0, 0.0]"
"[[27.0, -6.0], [27.0, -7.0], [26.0, -6.0], [26.0, -6.0]]","[0.0, 0.0]"
"[[27.0, -7.0], [26.0, -6.0], [26.0, -6.0], [26.0, -5.0]]","[0.0, 0.0]"
"[[26.0, -6.0], [26.0, -6.0], [26.0, -5.0], [25.0, -4.0]]","[0.0, 0.0]"
"[[26.0, -6.0], [26.0, -5.0], [25.0, -4.0], [25.0, -4.0]]","[0.0, 0.0]"
"[[26.0, -5.0], [25.0, -4.0], [25.0, -4.0], [24.0, -4.0]]","[0.0, 0.0]"
"[[25.0, -4.0], [25.0, -4.0], [24.0, -4.0], [24.0, -3.0]]","[0.0, 0.0]"
"[[25.0, -4.0], [24.0, -4.0], [24.0, -3.0], [24.0, -2.0]]","[0.0, 0.0]"
"[[24.0, -4.0], [24.0, -3.0], [24.0, -2.0], [23.0, -2.0]]","[0.0, 0.0]"
"[[24.0, -3.0], [24.0, -2.0], [23.0, -2.0], [23.0, -1.0]]","[0.0, 0.0]"
"[[24.0, -2.0], [23.0, -2.0], [23.0, -1.0], [22.0, -0.0]]","[0.0, 0.0]"
"[[23.0, -2.0], [23.0, -1.0], [22.0, -0.0], [22.0, 0.0]]","[0.0, 0.0]"
"[[23.0, -1.0], [22.0, -0.0], [22.0, 0.0], [22.0, 1.0]]","[0.0, 0.0]"
"[[22.0, -0.0], [22.0, 0.0], [22.0, 1.0], [21.0, 1.0]]","[0.0, 0.0]"
"[[22.0, 0.0], [22.0, 1.0], [21.0, 1.0], [21.0, 1.0]]","[0.0, 0.0]"
"[[22.0, 1.0], [21.0, 1.0], [21.0, 1.0], [20.0, 1.0]]","[0.0, 0.0]"
"[[21.0, 1.0], [21.0, 1.0], [20.0, 1.0], [20.0, 1.0]]","[0.0, 0.0]"
"[[21.0, 1.0], [20.0, 1.0], [20.0, 1.0], [20.0, 1.0]]","[0.0, 0.0]"
"[[20.0, 1.0], [20.0, 1.0], [20.0, 1.0], [19.0, 1.0]]","[0.0, 0.0]"
"[[20.0, 1.0], [20.0, 1.0], [19.0, 1.0], [19.0, 1.0]]","[0.0, 0.0]"
"[[20.0, 1.0], [19.0, 1.0], [19.0, 1.0], [18.0, 0.0]]","[0.0, 0.0]"
"[[19.0, 1.0], [19.0, 1.0], [18.0, 0.0], [18.0, -0.0]]","[0.0, 0.0]"
"[[19.0, 1.0], [18.0, 0.0], [18.0, -0.0], [18.0, -1.0]]","[0.0, 0.0]"
"[[18.0, 0.0], [18.0, -0.0], [18.0, -1.0], [17.0, -2.0]]","[0.0, 0.0]"
"[[18.0, -0.0], [18.0, -1.0], [17.0, -2.0], [17.0, -2.0]]","[0.0, 0.0]"
"[[18.0, -1.0], [17.0, -2.0], [17.0, -2.0], [16.0, -3.0]]","[0.0, 0.0]"
"[[17.0, -2.0], [17.0, -2.0], [16.0, -3.0], [16.0, -4.0]]","[0.0, 0.0]"
"[[17.0, -2.0], [16.0, -3.0], [16.0, -4.0], [16.0, -5.0]]","[0.0, 0.0]"
"[[16.0, -3.0], [16.0, -4.0], [16.0, -5.0], [15.0, -6.0]]","[0.0, 0.0]"
"[[16.0, -4.0], [16.0, -5.0], [15.0, -6.0], [15.0, -7.0]]","[0.0, 0.0]"
"[[16.0, -5.0], [15.0, -6.0], [15.0, -7.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[7.0, -0.0], [7.0, 0.0], [6.0, 1.0], [6.0, 2.0]]","[0.0, 0.0]"
