state_history,actions
"[[1.0, -1.0], [1.0, -2.0], [0.0, -3.0], [14.0, -15.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -3.0], [14.0, -15.0], [14.0, -14.0]]","[-6.348766005464845e-43, 0.0]"
"[[0.0, -3.0], [14.0, -15.0], [14.0, -14.0], [14.0, -13.0]]","[-1.1859742327844426e-26, -1.2589552773062875e-42]"
"[[1.0, -0.0], [1.0, -1.0], [0.0, -1.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -1.0], [15.0, 1.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[15.0, -11.0], [14.0, -10.0], [14.0, -10.0], [14.0, -11.0]]","[0.0, 0.0]"
"[[14.0, -10.0], [14.0, -11.0], [13.0, -11.0], [13.0, -11.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 0.0], [15.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [15.0, -2.0], [14.0, -2.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [0.0, -3.0], [14.0, -1.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[9.0, 0.0], [8.0, -1.0], [8.0, -2.0], [8.0, -2.0]]","[0.0, 0.0]"
"[[15.0, -8.0], [14.0, -7.0], [14.0, -6.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, 0.0], [14.0, 12.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, 0.0], [14.0, 12.0], [14.0, 12.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, 12.0], [14.0, 12.0], [14.0, 13.0]]","[0.0, 0.0]"
"[[11.0, 10.0], [10.0, 9.0], [10.0, 10.0], [10.0, 10.0]]","[-4.080941537319201, -2.996863501678744]"
"[[10.0, 9.0], [10.0, 10.0], [10.0, 10.0], [9.0, 11.0]]","[-12.182260911356263, -11.983281445518177]"
"[[0.0, -1.0], [15.0, -6.0], [15.0, -5.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -0.0], [0.0, 0.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -0.0], [14.0, 0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[15.0, -2.0], [15.0, -1.0], [14.0, -1.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[10.0, 1.0], [10.0, 0.0], [10.0, 0.0], [9.0, -1.0]]","[0.0, 0.0]"
"[[10.0, 0.0], [10.0, 0.0], [9.0, -1.0], [9.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -2.0], [0.0, -3.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -3.0], [14.0, 4.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, 12.0], [14.0, 12.0], [14.0, 13.0]]","[0.0, 0.0]"
"[[10.0, 11.0], [10.0, 10.0], [9.0, 10.0], [9.0, 10.0]]","[-12.220232499999998, 0.0]"
"[[10.0, 10.0], [9.0, 10.0], [9.0, 10.0], [8.0, 11.0]]","[-45.44897, -34.940446399565]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 2.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [14.0, -6.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, -6.0], [14.0, -6.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [1.0, 1.0], [0.0, 1.0], [15.0, -12.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [0.0, 1.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, -0.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[15.0, 1.0], [15.0, 0.0], [14.0, -1.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [14.0, 6.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[15.0, -10.0], [15.0, -9.0], [14.0, -8.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[15.0, -9.0], [14.0, -8.0], [14.0, -7.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [0.0, 1.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -2.0], [0.0, -3.0], [15.0, -1.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -3.0], [15.0, -1.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [15.0, -1.0], [14.0, -0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [14.0, -0.0], [14.0, 1.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[14.0, -0.0], [14.0, 1.0], [14.0, 2.0], [13.0, 2.0]]","[0.0, 0.0]"
"[[9.0, 3.0], [8.0, 3.0], [8.0, 2.0], [8.0, 2.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [0.0, 1.0], [15.0, 6.0], [15.0, 6.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, -2.0], [15.0, -6.0]]","[-24.5, 0.0]"
"[[47.0, -2.0], [46.0, -1.0], [46.0, -0.0], [46.0, -0.0]]","[0.0, 0.0]"
"[[46.0, -1.0], [46.0, -0.0], [46.0, -0.0], [45.0, 0.0]]","[0.0, 0.0]"
"[[46.0, -0.0], [46.0, -0.0], [45.0, 0.0], [45.0, 0.0]]","[0.0, 0.0]"
"[[44.0, 0.0], [43.0, 0.0], [43.0, -0.0], [42.0, -0.0]]","[0.0, 0.0]"
"[[43.0, 0.0], [43.0, -0.0], [42.0, -0.0], [42.0, -1.0]]","[0.0, 0.0]"
"[[43.0, -0.0], [42.0, -0.0], [42.0, -1.0], [42.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -2.0], [0.0, -3.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -3.0], [15.0, 0.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [15.0, -0.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, -0.0], [15.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[15.0, -0.0], [15.0, 1.0], [14.0, 1.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -1.0], [0.0, -0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, 0.0], [14.0, 1.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 0.0], [0.0, -0.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -0.0], [14.0, -3.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, -3.0], [14.0, -4.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [14.0, 8.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, -1.0], [0.0, -1.0], [15.0, -11.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [0.0, -1.0], [15.0, -11.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [15.0, -11.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -11.0], [14.0, -10.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, 11.0], [14.0, 11.0], [13.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, 11.0], [14.0, 11.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[9.0, 11.0], [9.0, 12.0], [8.0, 13.0], [8.0, 14.0]]","[-99.99998405677, -29.999988839644864]"
"[[1.0, -3.0], [0.0, -2.0], [0.0, -1.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, 7.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[8.0, 12.0], [8.0, 13.0], [8.0, 13.0], [8.0, 13.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [0.0, -2.0], [15.0, 3.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [14.0, -4.0], [14.0, -4.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, -3.0], [0.0, -2.0], [14.0, 11.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[17.0, -20.0], [17.0, -19.0], [16.0, -18.0], [16.0, -17.0]]","[-9.553319639821857e-42, -7.7206828880849e-54]"
"[[17.0, -19.0], [16.0, -18.0], [16.0, -17.0], [16.0, -17.0]]","[-9.47724588182003e-41, -1.2027073543889586e-41]"
"[[1.0, -1.0], [0.0, -1.0], [0.0, -0.0], [15.0, 9.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [15.0, 9.0], [14.0, 9.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, 0.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, 0.0], [15.0, 0.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [15.0, 9.0], [15.0, 9.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 0.0], [0.0, 0.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [15.0, 1.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -2.0], [0.0, -2.0], [15.0, 6.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, 6.0], [15.0, 6.0], [15.0, 6.0]]","[0.0, 0.0]"
"[[14.0, 4.0], [13.0, 5.0], [13.0, 6.0], [12.0, 7.0]]","[0.0, 0.0]"
"[[13.0, 5.0], [13.0, 6.0], [12.0, 7.0], [12.0, 7.0]]","[0.0, 0.0]"
"[[13.0, 6.0], [12.0, 7.0], [12.0, 7.0], [12.0, 8.0]]","[0.0, 0.0]"
"[[12.0, 7.0], [12.0, 8.0], [11.0, 8.0], [11.0, 8.0]]","[-0.0036322299675703136, -0.0010896689902710943]"
"[[10.0, 8.0], [10.0, 8.0], [9.0, 8.0], [9.0, 8.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [1.0, 2.0], [0.0, 1.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, 2.0], [0.0, 1.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [13.0, -2.0], [13.0, -1.0], [12.0, -0.0]]","[0.0, 0.0]"
"[[13.0, -2.0], [13.0, -1.0], [12.0, -0.0], [12.0, -0.0]]","[0.0, 0.0]"
"[[12.0, -0.0], [12.0, 0.0], [11.0, 0.0], [11.0, 0.0]]","[0.0, 0.0]"
"[[11.0, 0.0], [10.0, 0.0], [10.0, 0.0], [10.0, 0.0]]","[0.0, 0.0]"
"[[10.0, 0.0], [10.0, 0.0], [10.0, 0.0], [9.0, -0.0]]","[0.0, 0.0]"
"[[10.0, 0.0], [10.0, 0.0], [9.0, -0.0], [9.0, -0.0]]","[0.0, 0.0]"
"[[10.0, 0.0], [9.0, -0.0], [9.0, -0.0], [8.0, -1.0]]","[0.0, 0.0]"
"[[9.0, -0.0], [9.0, -0.0], [8.0, -1.0], [8.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, -1.0], [0.0, -1.0], [15.0, 3.0]]","[0.0, 0.0]"
"[[11.0, -8.0], [11.0, -8.0], [10.0, -10.0], [10.0, -9.0]]","[-2.0506325192024755, -1.552820664572784]"
"[[11.0, -8.0], [10.0, -10.0], [10.0, -9.0], [10.0, -8.0]]","[-5.456719877696439, -4.889039525009941]"
"[[9.0, -7.0], [9.0, -6.0], [8.0, -6.0], [8.0, -6.0]]","[-70.0, -70.0]"
"[[1.0, -0.0], [0.0, -1.0], [0.0, -2.0], [14.0, -4.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [0.0, 2.0], [15.0, -0.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [0.0, 2.0], [15.0, -0.0], [14.0, -0.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [15.0, -0.0], [14.0, -0.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, -2.0], [15.0, 5.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 0.0], [0.0, -0.0], [15.0, -4.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [15.0, -7.0], [15.0, -6.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, 0.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, 0.0], [14.0, 11.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, 11.0], [14.0, 11.0], [14.0, 12.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -3.0], [15.0, 0.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[15.0, 0.0], [14.0, 1.0], [14.0, 2.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[14.0, 1.0], [14.0, 2.0], [14.0, 3.0], [13.0, 4.0]]","[0.0, 0.0]"
"[[8.0, 1.0], [7.0, 0.0], [7.0, -0.0], [6.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [14.0, -3.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, -4.0], [15.0, -5.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -3.0], [15.0, 1.0], [15.0, 1.0]]","[0.0, 0.0]"
"[[15.0, 1.0], [15.0, 1.0], [14.0, 2.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[13.0, -9.0], [12.0, -9.0], [12.0, -8.0], [12.0, -7.0]]","[0.0, 0.0]"
"[[18.0, -21.0], [18.0, -21.0], [17.0, -20.0], [17.0, -19.0]]","[0.0, 0.0]"
"[[18.0, -21.0], [17.0, -20.0], [17.0, -19.0], [16.0, -18.0]]","[0.0, 0.0]"
"[[9.0, 12.0], [8.0, 13.0], [8.0, 13.0], [8.0, 14.0]]","[-70.0, 0.0]"
"[[8.0, 13.0], [8.0, 13.0], [8.0, 14.0], [8.0, 14.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, 0.0], [0.0, 0.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [14.0, 2.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -1.0], [0.0, -0.0], [15.0, -9.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -0.0], [15.0, -9.0], [15.0, -9.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [15.0, -9.0], [15.0, -9.0], [14.0, -8.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [0.0, -1.0], [15.0, -13.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -1.0], [15.0, -13.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -13.0], [14.0, -12.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[11.0, 9.0], [11.0, 9.0], [10.0, 9.0], [10.0, 10.0]]","[-1.960150215489267, -1.2163388795544874]"
"[[11.0, 9.0], [10.0, 9.0], [10.0, 10.0], [10.0, 10.0]]","[-5.207182105121231, -5.616549967593752]"
"[[0.0, -0.0], [15.0, 2.0], [15.0, 3.0], [14.0, 3.0]]","[0.0, 0.0]"
"[[15.0, -9.0], [14.0, -10.0], [14.0, -11.0], [14.0, -11.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [14.0, -0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, 0.0], [0.0, 1.0], [15.0, -9.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [0.0, 1.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [0.0, 1.0], [14.0, 10.0], [14.0, 10.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [15.0, -5.0], [14.0, -6.0], [14.0, -6.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [14.0, 6.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, -1.0], [0.0, -1.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [0.0, -1.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [0.0, -1.0], [14.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [0.0, -0.0], [15.0, -4.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [15.0, -4.0], [14.0, -4.0], [14.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [0.0, -1.0], [15.0, -8.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 1.0], [0.0, 1.0], [14.0, 15.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 1.0], [14.0, 15.0], [14.0, 15.0]]","[0.0, 0.0]"
"[[11.0, 12.0], [10.0, 11.0], [10.0, 10.0], [10.0, 11.0]]","[-4.1578490655625, -3.900198700956251]"
"[[10.0, 11.0], [10.0, 10.0], [10.0, 11.0], [9.0, 12.0]]","[-11.299924586717744, -9.46264259448639]"
"[[10.0, 10.0], [10.0, 11.0], [9.0, 12.0], [9.0, 13.0]]","[-20.438060508410576, -24.539309423589156]"
"[[10.0, 11.0], [9.0, 12.0], [9.0, 13.0], [8.0, 13.0]]","[-46.47650000000001, -43.61]"
"[[9.0, 12.0], [9.0, 13.0], [8.0, 13.0], [8.0, 14.0]]","[-99.92710000000001, -99.92710000000001]"
"[[9.0, 13.0], [8.0, 13.0], [8.0, 14.0], [8.0, 14.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -1.0], [0.0, -2.0], [15.0, 2.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -2.0], [15.0, 2.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [15.0, 2.0], [14.0, 2.0], [14.0, 1.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 2.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [14.0, -7.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, -7.0], [14.0, -7.0], [14.0, -7.0]]","[0.0, 0.0]"
"[[11.0, -0.0], [11.0, -0.0], [10.0, -0.0], [10.0, -0.0]]","[0.0, 0.0]"
"[[11.0, -0.0], [10.0, -0.0], [10.0, -0.0], [10.0, -0.0]]","[0.0, 0.0]"
"[[10.0, -0.0], [10.0, -0.0], [10.0, -0.0], [9.0, -1.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, -1.0], [0.0, -2.0], [15.0, -9.0]]","[-24.5, 0.0]"
"[[11.0, -4.0], [10.0, -5.0], [10.0, -5.0], [10.0, -4.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 0.0], [0.0, -1.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, -1.0], [15.0, 0.0], [15.0, -0.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 0.0], [0.0, 1.0], [14.0, -11.0]]","[0.0, 0.0]"
"[[16.0, -13.0], [16.0, -13.0], [15.0, -12.0], [15.0, -11.0]]","[0.0, 0.0]"
"[[16.0, -13.0], [15.0, -12.0], [15.0, -11.0], [14.0, -10.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, 0.0], [14.0, 8.0], [14.0, 8.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [15.0, -1.0], [15.0, 0.0]]","[0.0, 0.0]"
"[[14.0, -3.0], [14.0, -3.0], [13.0, -2.0], [13.0, -1.0]]","[0.0, 0.0]"
"[[14.0, -3.0], [13.0, -2.0], [13.0, -1.0], [12.0, -1.0]]","[0.0, 0.0]"
"[[12.0, -1.0], [12.0, -0.0], [12.0, -0.0], [11.0, 0.0]]","[0.0, 0.0]"
"[[12.0, -0.0], [12.0, -0.0], [11.0, 0.0], [11.0, 0.0]]","[0.0, 0.0]"
"[[12.0, -0.0], [11.0, 0.0], [11.0, 0.0], [10.0, 0.0]]","[0.0, 0.0]"
"[[10.0, 0.0], [10.0, -0.0], [9.0, -0.0], [9.0, -1.0]]","[0.0, 0.0]"
"[[10.0, -0.0], [9.0, -0.0], [9.0, -1.0], [8.0, -1.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [0.0, 0.0], [15.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[11.0, 9.0], [10.0, 8.0], [10.0, 8.0], [10.0, 9.0]]","[-3.6615603439820252, -4.100880997643765]"
"[[1.0, 1.0], [0.0, 0.0], [0.0, -0.0], [15.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [15.0, 3.0], [15.0, 3.0], [14.0, 4.0]]","[0.0, 0.0]"
"[[15.0, 0.0], [14.0, -1.0], [14.0, -2.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [0.0, 0.0], [15.0, 0.0], [15.0, -1.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [15.0, 0.0], [15.0, -1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[15.0, 0.0], [15.0, -1.0], [14.0, -1.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[1.0, -4.0], [0.0, -3.0], [15.0, -13.0], [15.0, -13.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [15.0, -13.0], [15.0, -13.0], [14.0, -12.0]]","[0.0, 0.0]"
"[[14.0, -18.0], [14.0, -17.0], [13.0, -17.0], [13.0, -17.0]]","[0.0, 0.0]"
"[[14.0, -17.0], [13.0, -17.0], [13.0, -17.0], [12.0, -17.0]]","[0.0, 0.0]"
"[[12.0, -17.0], [11.0, -17.0], [11.0, -17.0], [10.0, -18.0]]","[0.0, 0.0]"
"[[11.0, -17.0], [11.0, -17.0], [10.0, -18.0], [10.0, -18.0]]","[0.0, 0.0]"
"[[11.0, -17.0], [10.0, -18.0], [10.0, -18.0], [10.0, -19.0]]","[0.0, 0.0]"
"[[10.0, -18.0], [10.0, -18.0], [10.0, -19.0], [9.0, -19.0]]","[0.0, 0.0]"
"[[10.0, -18.0], [10.0, -19.0], [9.0, -19.0], [9.0, -20.0]]","[0.0, 0.0]"
"[[10.0, -19.0], [9.0, -19.0], [9.0, -20.0], [8.0, -21.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -3.0], [14.0, -4.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[10.0, -13.0], [10.0, -13.0], [10.0, -14.0], [9.0, -13.0]]","[0.0, 0.0]"
"[[10.0, -13.0], [10.0, -14.0], [9.0, -13.0], [9.0, -12.0]]","[-18.0587955922529, 0.0]"
"[[1.0, -0.0], [0.0, -1.0], [0.0, -2.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[0.0, -1.0], [0.0, -2.0], [14.0, -1.0], [14.0, -2.0]]","[0.0, 0.0]"
"[[0.0, -2.0], [14.0, -1.0], [14.0, -2.0], [13.0, -3.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [1.0, 0.0], [0.0, 0.0], [14.0, 2.0]]","[0.0, 0.0]"
"[[0.0, -3.0], [15.0, -6.0], [15.0, -5.0], [14.0, -5.0]]","[0.0, 0.0]"
"[[1.0, -1.0], [0.0, -2.0], [15.0, 2.0], [15.0, 2.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [1.0, 1.0], [0.0, 0.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 0.0], [14.0, 7.0], [14.0, 7.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, 7.0], [14.0, 7.0], [14.0, 6.0]]","[0.0, 0.0]"
"[[14.0, 7.0], [14.0, 6.0], [13.0, 5.0], [13.0, 5.0]]","[0.0, 0.0]"
"[[14.0, -3.0], [14.0, -2.0], [13.0, -1.0], [13.0, -0.0]]","[0.0, 0.0]"
"[[14.0, -2.0], [13.0, -1.0], [13.0, -0.0], [12.0, 0.0]]","[0.0, 0.0]"
"[[10.0, 1.0], [9.0, 0.0], [9.0, 0.0], [8.0, -0.0]]","[0.0, 0.0]"
"[[9.0, 0.0], [9.0, 0.0], [8.0, -0.0], [8.0, -1.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [14.0, -0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, -0.0], [14.0, 0.0], [14.0, 0.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, -1.0], [14.0, -1.0], [13.0, -2.0]]","[0.0, 0.0]"
"[[1.0, 1.0], [0.0, 2.0], [0.0, 2.0], [15.0, 13.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [0.0, 2.0], [15.0, 13.0], [14.0, 13.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [15.0, 13.0], [14.0, 13.0], [14.0, 13.0]]","[0.0, 0.0]"
"[[0.0, 0.0], [14.0, -8.0], [14.0, -8.0], [14.0, -9.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, 0.0], [0.0, -0.0], [15.0, -11.0]]","[0.0, 0.0]"
"[[0.0, -0.0], [15.0, -11.0], [15.0, -12.0], [14.0, -13.0]]","[-5.63816203895777e-38, 0.0]"
"[[1.0, 1.0], [0.0, 1.0], [0.0, 2.0], [15.0, 11.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [0.0, 2.0], [15.0, 11.0], [14.0, 11.0]]","[0.0, 0.0]"
"[[18.0, -19.0], [17.0, -19.0], [17.0, -19.0], [16.0, -18.0]]","[-9.282104749868737e-51, -2.4885964388352248e-52]"
"[[17.0, -19.0], [17.0, -19.0], [16.0, -18.0], [16.0, -17.0]]","[-1.9902501382915537e-41, -6.3349961297449e-54]"
"[[17.0, -19.0], [16.0, -18.0], [16.0, -17.0], [16.0, -16.0]]","[-1.8041019921999487e-49, -2.322572167245342e-56]"
"[[1.0, 1.0], [0.0, 2.0], [0.0, 2.0], [14.0, 12.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [0.0, 2.0], [14.0, 12.0], [14.0, 12.0]]","[0.0, 0.0]"
"[[0.0, 2.0], [14.0, 12.0], [14.0, 12.0], [13.0, 12.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [1.0, -2.0], [0.0, -1.0], [15.0, -8.0]]","[0.0, 0.0]"
"[[1.0, -2.0], [0.0, -1.0], [15.0, -8.0], [15.0, -8.0]]","[0.0, 0.0]"
"[[1.0, -0.0], [1.0, 0.0], [0.0, 1.0], [15.0, 14.0]]","[0.0, 0.0]"
"[[1.0, 0.0], [1.0, -1.0], [0.0, -1.0], [14.0, -1.0]]","[0.0, 0.0]"
"[[0.0, 1.0], [15.0, -0.0], [15.0, -0.0], [14.0, 0.0]]","[0.0, 0.0]"
